<b>[11-11-2019 04:02:30 AM] Rin has edited Rin Helsing(76561198093375356) Stats! OLD - Bank: 400000 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 5</b>
[22-07-2019 04:36:00 AM] Jason Smith has edited Ben Jarino(76561198208080315) Stats! OLD - Bank: 4209417 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 04:36:00 AM] Jason Smith has edited Ben Jarino(76561198208080315) Stats! NEW - Bank: 4209417 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 
[22-07-2019 04:35:57 AM] Jason Smith has edited [nato] cpl. d. sosa(76561198882285494) Stats! OLD - Bank: 502797 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 0
[22-07-2019 04:35:57 AM] Jason Smith has edited [nato] cpl. d. sosa(76561198882285494) Stats! NEW - Bank: 502797 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 
[22-07-2019 04:35:51 AM] Jason Smith has edited Pauly Zhu(76561198170373903) Stats! OLD - Bank: 478452 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 04:35:51 AM] Jason Smith has edited Pauly Zhu(76561198170373903) Stats! NEW - Bank: 478452 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 
[22-07-2019 04:35:48 AM] Jason Smith has edited [NATO] Sgt. J. Luckely(76561198123473506) Stats! OLD - Bank: 2373105 | Cash: 28081 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 04:35:48 AM] Jason Smith has edited [NATO] Sgt. J. Luckely(76561198123473506) Stats! NEW - Bank: 2373105 | Cash: 28081 | Medic: 5 | Cop: 10 | Admin: 
[22-07-2019 04:35:43 AM] Jason Smith has edited [NATO] Pfc. P. Escobar(76561198100148062) Stats! OLD - Bank: 1104734 | Cash: 0 | Medic: 0 | Cop: 2 | Admin: 0
[22-07-2019 04:35:43 AM] Jason Smith has edited [NATO] Pfc. P. Escobar(76561198100148062) Stats! NEW - Bank: 1104734 | Cash: 0 | Medic: 0 | Cop: 2 | Admin: 
[Monday 22nd of July 2019 04:35:29 AM] Chriss James has Issued Braid Rosso(76561198317726585) 10 Warning Points. Reason: RDM
[22-07-2019 04:35:13 AM] Jason Smith has edited [nato] cpl. d. sosa(76561198882285494) Stats! OLD - Bank: 502797 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 0
[22-07-2019 04:35:13 AM] Jason Smith has edited [nato] cpl. d. sosa(76561198882285494) Stats! NEW - Bank: 502797 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 
[22-07-2019 04:35:01 AM] Jason Smith has edited Pauly Zhu(76561198170373903) Stats! OLD - Bank: 478452 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 04:35:01 AM] Jason Smith has edited Pauly Zhu(76561198170373903) Stats! NEW - Bank: 478452 | Cash: 0 | Medic: 5 | Cop: 10 | Admin: 
[22-07-2019 04:34:54 AM] Jason Smith has edited [NATO] Sgt. J. Luckely(76561198123473506) Stats! OLD - Bank: 2373105 | Cash: 28081 | Medic: 5 | Cop: 10 | Admin: 5
[22-07-2019 04:34:54 AM] Jason Smith has edited [NATO] Sgt. J. Luckely(76561198123473506) Stats! NEW - Bank: 2373105 | Cash: 28081 | Medic: 5 | Cop: 10 | Admin: 
[22-07-2019 04:34:47 AM] Jason Smith has edited [NATO] Col. K. Jarino(76561198316812270) Stats! OLD - Bank: 1067820 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 0
[22-07-2019 04:34:47 AM] Jason Smith has edited [NATO] Col. K. Jarino(76561198316812270) Stats! NEW - Bank: 1067820 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 
[22-07-2019 04:26:17 AM] John Silver has edited mike zhu(76561198162183930) Stats! OLD - Bank: 49339 | Cash: 0 | Medic: 0 | Cop: 1 | Admin: 0
[22-07-2019 04:26:17 AM] John Silver has edited mike zhu(76561198162183930) Stats! NEW - Bank: 649339 | Cash: 0 | Medic: 0 | Cop: 1 | Admin: 
[22-07-2019 04:20:42 AM] Alek Belokov has edited Fredrick Wolf [UN](76561198263066637) Stats! OLD - Bank: 61214 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 04:20:42 AM] Alek Belokov has edited Fredrick Wolf [UN](76561198263066637) Stats! NEW - Bank: 61214 | Cash: 0 | Medic: 1 | Cop: 0 | Admin: 
<b>[22-07-2019 04:07:33 AM] Haywood has edited Haywood Jarino(76561198093375356) Stats! OLD - Bank: 6994357 | Cash: 45000 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 04:07:33 AM] Haywood has edited Haywood Jarino(76561198093375356) Stats! NEW - Bank: 6994357 | Cash: 45000 | Medic: 5 | Cop: 10 | Admin: 5</b>
[22-07-2019 03:51:43 AM] Ben Jarino has edited Adam Sykes(76561198260203395) Stats! OLD - Bank: 48000 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 03:51:43 AM] Ben Jarino has edited Adam Sykes(76561198260203395) Stats! NEW - Bank: 598000 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[Monday 22nd of July 2019 03:38:58 AM] John Silver has Issued Callum Musk(76561198874228425) 10 Warning Points. Reason: rdm
<b>[22-07-2019 03:37:43 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 78064 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 03:37:43 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 95000 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 5</b>
[22-07-2019 03:32:06 AM] Chriss James has edited Caleb Trammell(76561198114635313) Stats! OLD - Bank: 49623 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 03:32:06 AM] Chriss James has edited Caleb Trammell(76561198114635313) Stats! NEW - Bank: 149623 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 
[22-07-2019 03:31:31 AM] Jason Smith has edited Bohn Borrester(76561198282014773) Stats! OLD - Bank: 75102 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 03:31:31 AM] Jason Smith has edited Bohn Borrester(76561198282014773) Stats! NEW - Bank: 75102 | Cash: 0 | Medic: 0 | Cop: 1 | Admin: 
[22-07-2019 03:21:14 AM] John Silver has edited [TMP] Pvt V. Paris(76561198185024631) Stats! OLD - Bank: 83146 | Cash: 4503 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 03:21:14 AM] John Silver has edited [TMP] Pvt V. Paris(76561198185024631) Stats! NEW - Bank: 83146 | Cash: 4503 | Medic: 0 | Cop: 1 | Admin: 
[22-07-2019 03:12:21 AM] Chriss James has edited Jacob Speezy(76561198427415147) Stats! OLD - Bank: 1324528 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 03:12:21 AM] Chriss James has edited Jacob Speezy(76561198427415147) Stats! NEW - Bank: 1324528 | Cash: 0 | Medic: 0 | Cop: 1 | Admin: 
[Monday 22nd of July 2019 03:12:06 AM] John Silver has Issued Abu Ali ALShishani(76561198336843149) 10 Warning Points. Reason: RDM at check point 
[22-07-2019 02:59:33 AM] Ben Jarino has edited Drakoy Logas(76561198039231374) Stats! OLD - Bank: 1491946 | Cash: 35000 | Medic: 5 | Cop: 5 | Admin: 0
[22-07-2019 02:59:33 AM] Ben Jarino has edited Drakoy Logas(76561198039231374) Stats! NEW - Bank: 2241946 | Cash: 35000 | Medic: 5 | Cop: 5 | Admin: 0
[22-07-2019 02:52:48 AM] Jason Smith has edited [TMP]Cpl B. Anderson(76561198322501762) Stats! OLD - Bank: 135757 | Cash: 0 | Medic: 0 | Cop: 7 | Admin: 0
[22-07-2019 02:52:48 AM] Jason Smith has edited [TMP]Cpl B. Anderson(76561198322501762) Stats! NEW - Bank: 135757 | Cash: 0 | Medic: 0 | Cop: 7 | Admin: 
[22-07-2019 02:48:24 AM] Jason Smith has edited [TMP]Cpl B. Anderson(76561198322501762) Stats! OLD - Bank: 135757 | Cash: 0 | Medic: 0 | Cop: 3 | Admin: 0
[22-07-2019 02:48:24 AM] Jason Smith has edited [TMP]Cpl B. Anderson(76561198322501762) Stats! NEW - Bank: 135757 | Cash: 0 | Medic: 0 | Cop: 7 | Admin: 
[22-07-2019 02:33:49 AM] Jason Smith has edited [TMP] PVT S. Duckle(76561198044050647) Stats! OLD - Bank: 79833 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 02:33:49 AM] Jason Smith has edited [TMP] PVT S. Duckle(76561198044050647) Stats! NEW - Bank: 79833 | Cash: 0 | Medic: 0 | Cop: 1 | Admin: 
[22-07-2019 02:29:11 AM] John Silver has edited [NATO] Pfc. R. DeYoung(76561198109351716) Stats! OLD - Bank: 123008 | Cash: 500 | Medic: 0 | Cop: 2 | Admin: 0
[22-07-2019 02:29:11 AM] John Silver has edited [NATO] Pfc. R. DeYoung(76561198109351716) Stats! NEW - Bank: 123008 | Cash: 500 | Medic: 0 | Cop: 2 | Admin: 
[22-07-2019 02:24:34 AM] John Silver has edited Zachary Woods(76561198183391637) Stats! OLD - Bank: 894188 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 02:24:34 AM] John Silver has edited Zachary Woods(76561198183391637) Stats! NEW - Bank: 944188 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 
[22-07-2019 02:22:39 AM] John Silver has edited [TMP] Pvt.J.Arrow(76561198082920294) Stats! OLD - Bank: 30137 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 02:22:39 AM] John Silver has edited [TMP] Pvt.J.Arrow(76561198082920294) Stats! NEW - Bank: 30137 | Cash: 0 | Medic: 0 | Cop: 1 | Admin: 
[22-07-2019 02:22:26 AM] John Silver has edited Ace Booth(76561198041001394) Stats! OLD - Bank: 83250 | Cash: 0 | Medic: 5 | Cop: 0 | Admin: 1
[22-07-2019 02:22:26 AM] John Silver has edited Ace Booth(76561198041001394) Stats! NEW - Bank: 83250 | Cash: 0 | Medic: 5 | Cop: 1 | Admin: 
[22-07-2019 02:19:26 AM] John Silver has edited Fox Kincaid(76561198047636834) Stats! OLD - Bank: 235397 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 02:19:26 AM] John Silver has edited Fox Kincaid(76561198047636834) Stats! NEW - Bank: 385397 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 
<b>[22-07-2019 02:15:13 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 5080 | Cash: 10000 | Medic: 0 | Cop: 10 | Admin: 5</b>
<b>[22-07-2019 02:15:13 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 5080 | Cash: 150000 | Medic: 0 | Cop: 10 | Admin: 5</b>
[22-07-2019 02:15:08 AM] John Silver has edited Ryan Jay(76561198107565708) Stats! OLD - Bank: 622911 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 02:15:08 AM] John Silver has edited Ryan Jay(76561198107565708) Stats! NEW - Bank: 722911 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 
[22-07-2019 02:14:31 AM] Jason Smith has edited [nato] cpl. d. sosa(76561198882285494) Stats! OLD - Bank: 523118 | Cash: 10000 | Medic: 0 | Cop: 5 | Admin: 0
[22-07-2019 02:14:31 AM] Jason Smith has edited [nato] cpl. d. sosa(76561198882285494) Stats! NEW - Bank: 523118 | Cash: 10000 | Medic: 0 | Cop: 10 | Admin: 
[22-07-2019 02:13:59 AM] John Silver has edited [TMP] Sgt J. Topper(76561198119537132) Stats! OLD - Bank: 130748 | Cash: 965 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 02:13:59 AM] John Silver has edited [TMP] Sgt J. Topper(76561198119537132) Stats! NEW - Bank: 130748 | Cash: 965 | Medic: 0 | Cop: 3 | Admin: 
[22-07-2019 02:09:13 AM] John Silver has edited Bavid Daked(76561198365130873) Stats! OLD - Bank: 14721 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 02:09:13 AM] John Silver has edited Bavid Daked(76561198365130873) Stats! NEW - Bank: 14721 | Cash: 0 | Medic: 5 | Cop: 0 | Admin: 
[22-07-2019 02:04:40 AM] John Silver has edited Ryan Jay(76561198107565708) Stats! OLD - Bank: 422911 | Cash: 13460 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 02:04:40 AM] John Silver has edited Ryan Jay(76561198107565708) Stats! NEW - Bank: 622911 | Cash: 13460 | Medic: 0 | Cop: 0 | Admin: 
[22-07-2019 01:56:57 AM] John Silver has edited Henry Thompson(76561198352664640) Stats! OLD - Bank: 44068 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 01:56:57 AM] John Silver has edited Henry Thompson(76561198352664640) Stats! NEW - Bank: 44068 | Cash: 0 | Medic: 0 | Cop: 1 | Admin: 
<b>[22-07-2019 01:43:47 AM] John Silver has edited John Silver(76561198119258603) Stats! OLD - Bank: 364865 | Cash: 0 | Medic: 5 | Cop: 0 | Admin: 4</b>
<b>[22-07-2019 01:43:47 AM] John Silver has edited John Silver(76561198119258603) Stats! NEW - Bank: 864865 | Cash: 0 | Medic: 5 | Cop: 0 | Admin: </b>
[22-07-2019 01:41:46 AM] John Silver has edited Aaron Ramsey [UN](76561198240634868) Stats! OLD - Bank: 80000 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 01:41:46 AM] John Silver has edited Aaron Ramsey [UN](76561198240634868) Stats! NEW - Bank: 80000 | Cash: 0 | Medic: 5 | Cop: 0 | Admin: 
[22-07-2019 01:40:43 AM] John Silver has edited Ryan Jay(76561198107565708) Stats! OLD - Bank: 486661 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 01:40:43 AM] John Silver has edited Ryan Jay(76561198107565708) Stats! NEW - Bank: 586661 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 
[22-07-2019 01:31:38 AM] Alek Belokov has edited [NATO] Col. K. Jarino(76561198316812270) Stats! OLD - Bank: 848458 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 0
[22-07-2019 01:31:38 AM] Alek Belokov has edited [NATO] Col. K. Jarino(76561198316812270) Stats! NEW - Bank: 1048458 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 
[Monday 22nd of July 2019 01:31:18 AM] Alek Belokov has added a note to [NATO] Col. K. Jarino(76561198316812270) Account!
[22-07-2019 01:31:12 AM] John Silver has edited Johny hunter(76561198237935076) Stats! OLD - Bank: 1812464 | Cash: 9522 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 01:31:12 AM] John Silver has edited Johny hunter(76561198237935076) Stats! NEW - Bank: 2012464 | Cash: 9522 | Medic: 0 | Cop: 0 | Admin: 
<b>[22-07-2019 01:29:53 AM] Alek Belokov has edited [NATO] Cpl. A. Belokov(76561198075021625) Stats! OLD - Bank: 1494037 | Cash: 0 | Medic: 0 | Cop: 5 | Admin: 4</b>
<b>[22-07-2019 01:29:53 AM] Alek Belokov has edited [NATO] Cpl. A. Belokov(76561198075021625) Stats! NEW - Bank: 1494037 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: </b>
[22-07-2019 01:29:36 AM] Alek Belokov has edited [NATO] Cpl. J Reddington(76561198404773914) Stats! OLD - Bank: 320188 | Cash: 2250 | Medic: 0 | Cop: 5 | Admin: 3
[22-07-2019 01:29:36 AM] Alek Belokov has edited [NATO] Cpl. J Reddington(76561198404773914) Stats! NEW - Bank: 320188 | Cash: 2250 | Medic: 0 | Cop: 10 | Admin: 
[22-07-2019 01:29:17 AM] Alek Belokov has edited [NATO] Pfc. J. Del Rey(76561198310025287) Stats! OLD - Bank: 274579 | Cash: 0 | Medic: 0 | Cop: 5 | Admin: 0
[22-07-2019 01:29:17 AM] Alek Belokov has edited [NATO] Pfc. J. Del Rey(76561198310025287) Stats! NEW - Bank: 274579 | Cash: 0 | Medic: 0 | Cop: 10 | Admin: 
[22-07-2019 01:29:07 AM] Alek Belokov has edited [NATO] J. Trapstar(76561198936519057) Stats! OLD - Bank: 84431 | Cash: 13000 | Medic: 0 | Cop: 5 | Admin: 0
[22-07-2019 01:29:07 AM] Alek Belokov has edited [NATO] J. Trapstar(76561198936519057) Stats! NEW - Bank: 84431 | Cash: 13000 | Medic: 0 | Cop: 10 | Admin: 
[22-07-2019 01:03:25 AM] John Silver has edited Ryan Jay(76561198107565708) Stats! OLD - Bank: 479161 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 01:03:25 AM] John Silver has edited Ryan Jay(76561198107565708) Stats! NEW - Bank: 579161 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 
[22-07-2019 12:59:27 AM] John Silver has edited [NATO] Cpl. T. Vercetti(76561198072164059) Stats! OLD - Bank: 1770 | Cash: 0 | Medic: 0 | Cop: 5 | Admin: 1
[22-07-2019 12:59:27 AM] John Silver has edited [NATO] Cpl. T. Vercetti(76561198072164059) Stats! NEW - Bank: 101770 | Cash: 0 | Medic: 0 | Cop: 5 | Admin: 
[22-07-2019 12:58:34 AM] Dave Coleman has edited Mitchell Parker(76561198040157483) Stats! OLD - Bank: 72678 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 12:58:34 AM] Dave Coleman has edited Mitchell Parker(76561198040157483) Stats! NEW - Bank: 122678 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 12:44:02 AM] Amber Freeman has edited Jack wills(76561198138641838) Stats! OLD - Bank: 383989 | Cash: 0 | Medic: 5 | Cop: 0 | Admin: 0
[22-07-2019 12:44:02 AM] Amber Freeman has edited Jack wills(76561198138641838) Stats! NEW - Bank: 383989 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 12:40:28 AM] Dave Coleman has edited Roman Clancy(76561198273645911) Stats! OLD - Bank: 159388 | Cash: 0 | Medic: 0 | Cop: 1 | Admin: 0
[22-07-2019 12:40:28 AM] Dave Coleman has edited Roman Clancy(76561198273645911) Stats! NEW - Bank: 219388 | Cash: 0 | Medic: 0 | Cop: 1 | Admin: 0
[22-07-2019 12:34:39 AM] Dave Coleman has edited Lewis Gunna(76561198404927301) Stats! OLD - Bank: 96921 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 12:34:39 AM] Dave Coleman has edited Lewis Gunna(76561198404927301) Stats! NEW - Bank: 296921 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 12:30:36 AM] Dave Coleman has edited Lewis Gunna(76561198404927301) Stats! OLD - Bank: 89721 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[22-07-2019 12:30:36 AM] Dave Coleman has edited Lewis Gunna(76561198404927301) Stats! NEW - Bank: 289721 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[Monday 22nd of July 2019 12:27:37 AM] Jason Smith has Issued [TMP] Pfc. C. Valentino(76561198879109187) 10 Warning Points. Reason: RDM - told to by dave
<b>[22-07-2019 12:26:22 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! OLD - Bank: 65970 | Cash: 50000 | Medic: 0 | Cop: 5 | Admin: 5</b>
<b>[22-07-2019 12:26:22 AM] brandon has edited [NATO] B. Trapstar(76561198293578146) Stats! NEW - Bank: 65970 | Cash: 50000 | Medic: 0 | Cop: 10 | Admin: 5</b>
[22-07-2019 12:12:45 AM] Dave Coleman has edited Drakoy Logas(76561198039231374) Stats! OLD - Bank: 2238750 | Cash: 0 | Medic: 5 | Cop: 5 | Admin: 0
[22-07-2019 12:12:45 AM] Dave Coleman has edited Drakoy Logas(76561198039231374) Stats! NEW - Bank: 4448750 | Cash: 0 | Medic: 5 | Cop: 5 | Admin: 0
[21-07-2019 11:49:44 PM] Dave Coleman has edited Lewis Gunna(76561198404927301) Stats! OLD - Bank: 289371 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[21-07-2019 11:49:44 PM] Dave Coleman has edited Lewis Gunna(76561198404927301) Stats! NEW - Bank: 389371 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[21-07-2019 11:13:55 PM] Jason Smith has edited Tree Ambushe(76561198353127618) Stats! OLD - Bank: 313461 | Cash: 0 | Medic: 0 | Cop: 2 | Admin: 0
[21-07-2019 11:13:55 PM] Jason Smith has edited Tree Ambushe(76561198353127618) Stats! NEW - Bank: 313461 | Cash: 0 | Medic: 5 | Cop: 2 | Admin: 
[21-07-2019 11:05:34 PM] Alek Belokov has edited [NATO] Pfc. J. Del Rey(76561198310025287) Stats! OLD - Bank: 439539 | Cash: 0 | Medic: 0 | Cop: 2 | Admin: 0
[21-07-2019 11:05:34 PM] Alek Belokov has edited [NATO] Pfc. J. Del Rey(76561198310025287) Stats! NEW - Bank: 439539 | Cash: 0 | Medic: 0 | Cop: 5 | Admin: 
[21-07-2019 11:04:32 PM] Jason Smith has edited Braid Rosso(76561198317726585) Stats! OLD - Bank: 148230 | Cash: 0 | Medic:  | Cop:  | Admin: 2
[21-07-2019 11:04:32 PM] Jason Smith has edited Braid Rosso(76561198317726585) Stats! NEW - Bank: 148230 | Cash: 0 | Medic: 5 | Cop: 0 | Admin: 
[21-07-2019 11:03:30 PM] Alek Belokov has edited [NATO] J. Trapstar(76561198936519057) Stats! OLD - Bank: 0 | Cash: 0 | Medic: 0 | Cop: 1 | Admin: 0
[21-07-2019 11:03:30 PM] Alek Belokov has edited [NATO] J. Trapstar(76561198936519057) Stats! NEW - Bank: 0 | Cash: 0 | Medic: 0 | Cop: 5 | Admin: 
[21-07-2019 10:51:34 PM] Jason Smith has edited [TMP] Pfc.A.Hajaar(76561198299465582) Stats! OLD - Bank: 745560 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[21-07-2019 10:51:34 PM] Jason Smith has edited [TMP] Pfc.A.Hajaar(76561198299465582) Stats! NEW - Bank: 745560 | Cash: 0 | Medic: 0 | Cop: 2 | Admin: 
[21-07-2019 10:41:56 PM] Alek Belokov has edited [NATO] J. Trapstar(76561198936519057) Stats! OLD - Bank: 80000 | Cash: 0 | Medic: 0 | Cop: 1 | Admin: 0
[21-07-2019 10:41:56 PM] Alek Belokov has edited [NATO] J. Trapstar(76561198936519057) Stats! NEW - Bank: 80000 | Cash: 0 | Medic: 0 | Cop: 1 | Admin: 
[21-07-2019 10:39:39 PM] pauly has edited [nato] cpl. d. sosa(76561198882285494) Stats! OLD - Bank: 434305 | Cash: 0 | Medic: 0 | Cop: 5 | Admin: 0
[21-07-2019 10:39:39 PM] pauly has edited [nato] cpl. d. sosa(76561198882285494) Stats! NEW - Bank: 584305 | Cash: 0 | Medic: 0 | Cop: 5 | Admin: 0
[21-07-2019 10:38:58 PM] Alek Belokov has edited Trapstar Joe(76561198936519057) Stats! OLD - Bank: 80000 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[21-07-2019 10:38:58 PM] Alek Belokov has edited Trapstar Joe(76561198936519057) Stats! NEW - Bank: 80000 | Cash: 0 | Medic: 0 | Cop: 1 | Admin: 
[21-07-2019 10:37:57 PM] pauly has edited Orange Lucozade(76561198215778809) Stats! OLD - Bank: 477710 | Cash: 0 | Medic: 1 | Cop: 0 | Admin: 0
[21-07-2019 10:37:57 PM] pauly has edited Orange Lucozade(76561198215778809) Stats! NEW - Bank: 777710 | Cash: 0 | Medic: 1 | Cop: 0 | Admin: 0
[21-07-2019 10:27:19 PM] Dave Coleman has edited Mistah Woo(76561198399102334) Stats! OLD - Bank: 30050 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[21-07-2019 10:27:19 PM] Dave Coleman has edited Mistah Woo(76561198399102334) Stats! NEW - Bank: 30050 | Cash: 0 | Medic: 5 | Cop: 0 | Admin: 0
[21-07-2019 10:24:26 PM] Dave Coleman has edited Jinje Lastname(76561198271800949) Stats! OLD - Bank: 1134 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[21-07-2019 10:24:26 PM] Dave Coleman has edited Jinje Lastname(76561198271800949) Stats! NEW - Bank: 36134 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[21-07-2019 10:19:33 PM] Alek Belokov has edited Orange Lucozade(76561198215778809) Stats! OLD - Bank: 477710 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[21-07-2019 10:19:33 PM] Alek Belokov has edited Orange Lucozade(76561198215778809) Stats! NEW - Bank: 477710 | Cash: 0 | Medic: 1 | Cop: 0 | Admin: 
[21-07-2019 10:17:35 PM] Jason Smith has edited Noah Garrison(76561198070682574) Stats! OLD - Bank: 177456 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[21-07-2019 10:17:35 PM] Jason Smith has edited Noah Garrison(76561198070682574) Stats! NEW - Bank: 177456 | Cash: 0 | Medic: 0 | Cop: 1 | Admin: 
[Sunday 21st of July 2019 10:17:21 PM] John Silver has Issued Jake Woods(76561198314986618) 15 Warning Points. Reason: RDM
[21-07-2019 10:17:17 PM] Jason Smith has edited Hugh Rock(76561198123409295) Stats! OLD - Bank: 68775 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[21-07-2019 10:17:17 PM] Jason Smith has edited Hugh Rock(76561198123409295) Stats! NEW - Bank: 68775 | Cash: 0 | Medic: 0 | Cop: 1 | Admin: 
[Sunday 21st of July 2019 10:17:10 PM] Jason Smith has added a note to Hugh Rock(76561198123409295) Account!
[21-07-2019 10:13:32 PM] Dave Coleman has edited Jacob Speezy(76561198427415147) Stats! OLD - Bank: 266291 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[21-07-2019 10:13:32 PM] Dave Coleman has edited Jacob Speezy(76561198427415147) Stats! NEW - Bank: 1266291 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[21-07-2019 10:02:40 PM] Dave Coleman has edited Frank Rigatoni(76561198119500334) Stats! OLD - Bank: 116359 | Cash: 22404 | Medic: 0 | Cop: 0 | Admin: 0
[21-07-2019 10:02:40 PM] Dave Coleman has edited Frank Rigatoni(76561198119500334) Stats! NEW - Bank: 366359 | Cash: 22404 | Medic: 0 | Cop: 0 | Admin: 0
[21-07-2019 10:01:43 PM] Jason Smith has edited Bryce Anderson(76561198322501762) Stats! OLD - Bank: 80000 | Cash: 0 | Medic: 0 | Cop: 4 | Admin: 0
[21-07-2019 10:01:43 PM] Jason Smith has edited Bryce Anderson(76561198322501762) Stats! NEW - Bank: 80000 | Cash: 0 | Medic: 0 | Cop: 3 | Admin: 
[21-07-2019 09:58:25 PM] Dave Coleman has edited Bryce Anderson(76561198322501762) Stats! OLD - Bank: 80000 | Cash: 0 | Medic: 0 | Cop: 0 | Admin: 0
[21-07-2019 09:58:25 PM] Dave Coleman has edited Bryce Anderson(76561198322501762) Stats! NEW - Bank: 80000 | Cash: 0 | Medic: 0 | Cop: 4 | Admin: 0
[Sunday 21st of July 2019 09:56:59 PM] Dave Coleman has deleted Bryce Anderson(76561198978572616) Account!
[21-07-2019 09:47:35 PM] TylerChampion has edited Centurion Galio(76561198050843005) Stats! OLD - Bank: 994325 | Cash: 2250 | Medic: 0 | Cop: 0 | Admin: 0
[21-07-2019 09:47:35 PM] TylerChampion has edited Centurion Galio(76561198050843005) Stats! NEW - Bank: 994325 | Cash: 2250 | Medic: 5 | Cop: 0 | Admin: 
[Sunday 21st of July 2019 09:40:20 PM] Jason Smith has Issued Debug Desmond(76561198352825118) 5 Warning Points. Reason: RDM
